timestamp,oil_urals,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,usdrub,eurrub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_value,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,fixed_basket,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
6/16/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.6487,47.0155,112.94,0.178364988,71016.7,0.012794871,6.22,6.18,1357.8,1493.93,127.6,247.18,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/17/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.815,47.1542,113.45,0.178364988,71016.7,0.012794871,6.22,6.18,1343.5,1486.38,127.43,246.83,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/18/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.5361,46.881,114.26,0.178364988,71016.7,0.012794871,6.22,6.18,1362.99,1494.28,127.63,246.84,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/19/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.3768,46.8222,115.06,0.178364988,71016.7,0.012794871,6.22,6.18,1371.55,1495.09,127.96,247.09,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/20/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.4708,46.821,114.81,0.178364988,71016.7,0.012794871,6.22,6.18,1358.73,1486.3,128.14,246.77,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/21/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.4708,46.821,114.81,0.178364988,71016.7,0.012794871,6.22,6.18,1358.73,1486.3,128.14,246.77,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/22/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.4708,46.821,114.81,0.178364988,71016.7,0.012794871,6.22,6.18,1358.73,1486.3,128.14,246.77,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/23/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,34.1584,46.4412,114.12,0.178364988,71016.7,0.012794871,6.22,6.18,1369.1,1486.3,128.22,247.18,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/24/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,33.77,45.879,114.46,0.178364988,71016.7,0.012794871,6.22,6.18,1421.07,1518.83,128.38,247.18,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/25/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,33.7572,46.0349,114,0.178364988,71016.7,0.012794871,6.22,6.18,1383.02,1481.95,128.5,247.24,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/26/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,33.7166,45.8933,113.21,0.178364988,71016.7,0.012794871,6.22,6.18,1377.41,1473.18,128.66,247.19,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/27/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,33.7254,46.003,113.3,0.178364988,71016.7,0.012794871,6.22,6.18,1379.75,1477.32,128.78,247.63,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/28/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,33.7254,46.003,113.3,0.178364988,71016.7,0.012794871,6.22,6.18,1379.75,1477.32,128.78,247.63,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/29/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,33.7254,46.003,113.3,0.178364988,71016.7,0.012794871,6.22,6.18,1379.75,1477.32,128.78,247.63,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
6/30/2014,109.6476,17138.9,0.6,422.8,502.4,113.465,19.978,47.5,33.9823,46.5212,112.36,0.178364988,71016.7,0.012794871,6.22,6.18,1366.08,1476.38,128.5,248.02,16756486,-0.005400514,5.33,628163,0.463468219,12.2,12808.5734,0.08410365,51590,-0.079,61208,0.103141018,16295,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,205.59,94.73,74.82,59,48.7,41.18,33.06,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/1/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.3284,46.9983,112.29,-0.017759563,71016.7,0.012794871,6.29,6.14,1362.1,1482.92,128.48,248.02,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/2/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.3453,46.8873,111.24,-0.017759563,71016.7,0.012794871,6.29,6.14,1390.47,1514.33,128.44,245.16,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/3/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.2682,46.6143,111,-0.017759563,71016.7,0.012794871,6.29,6.14,1390.72,1514.47,128.46,243.31,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/4/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.4691,46.859,110.64,-0.017759563,71016.7,0.012794871,6.29,6.14,1360.48,1489.53,128.42,243.6,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/5/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.4691,46.859,110.64,-0.017759563,71016.7,0.012794871,6.29,6.14,1360.48,1489.53,128.42,244.52,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/6/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.4691,46.859,110.64,-0.017759563,71016.7,0.012794871,6.29,6.14,1360.48,1489.53,128.42,244.52,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/7/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.4315,46.8451,110.24,-0.017759563,71016.7,0.012794871,6.29,6.14,1385.24,1513.72,128.22,247.74,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/8/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.2625,46.62,108.94,-0.017759563,71016.7,0.012794871,6.29,6.14,1393.59,1516.75,128.34,246.89,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/9/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,33.9864,46.3101,108.28,-0.017759563,71016.7,0.012794871,6.29,6.14,1403.72,1513.38,128.31,246.89,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/10/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,33.9855,46.2146,108.67,-0.017759563,71016.7,0.012794871,6.29,6.14,1383.7,1494.92,128.02,248.87,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/11/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.223,46.5546,106.66,-0.017759563,71016.7,0.012794871,6.29,6.14,1383.18,1499.82,127.75,245.77,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/12/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.223,46.5546,106.66,-0.017759563,71016.7,0.012794871,6.29,6.14,1383.18,1499.82,127.75,245.77,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/13/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.223,46.5546,106.66,-0.017759563,71016.7,0.012794871,6.29,6.14,1383.18,1499.82,127.75,245.77,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/14/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.3302,46.7278,106.98,-0.017759563,71016.7,0.012794871,6.29,6.14,1361.89,1483.41,127.65,248.82,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
7/15/2014,105.6383,18884.6,0.7,425.5,506.5,113.465,15.818,21.5,34.3916,46.662,106.02,-0.017759563,71016.7,0.012794871,6.29,6.14,1352.15,1475.77,127.5,248.79,16883220,0.00756328,5.54,766009,0.431289566,12.23,12808.5734,0.08410365,55216,-0.079,61208,0.103141018,16251.41,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,185.69,100.27,77.87,60.43,50.93,41.97,33.67,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
